Proteins,Compartments,Cyto,Nsol,NucI,Horg,Lorg,Colour
PABPC1,N1,0.05732314589428712,-0.2991840739426186,-0.373150456250843,-0.2972429334559242,1.0386765824877353,grey90
PACSIN2,C3,1.5362941966418573,0.30762569365526254,-0.5079874399448829,-0.48305185762379826,-0.5694361137613466,cyan
PAF1,N4,-1.068630404197855,1.1146331937609149,0.3442210337639562,-0.7268615891372499,-0.6674103220653711,grey30
PAIP1,C1,1.6274081592235694,0.12178461216548536,-0.7108060330652962,-0.9280711757137537,-0.4817990027508775,lightblue
PAIP2,C1,1.6488048123264316,0.15126117527996244,-0.7890736295468939,-0.5641457332251144,-0.21857142216196607,lightblue
PAIP2B,C1,1.7071499720506047,0.4665508227022862,-1.088039729045419,-0.9477012428306277,-0.042631748043602744,lightblue
PAK1,C3,2.003874114575814,0.14932537723323397,-0.8372353024449852,-0.6440422991078166,-0.9484863514711284,cyan
PAK1IP1,N3,-0.8208681949321013,-0.9928059577606043,0.9350692630082433,-0.11819150502800875,0.8091686730292988,grey50
PAK2,C3,1.9866677494214569,0.11966633178021516,-0.7018973386112074,-0.6040622083793636,-0.9580906252551782,cyan
PALLD,C3,1.5199285298050822,0.3835705321036671,-0.4607550131659015,-0.5251908804891772,-0.8445141164851677,cyan
PAM,S3,-0.9806502700298977,-0.7185838276866998,-0.00195430231750824,0.7289673918939384,0.7357437168708962,salmon
PANK1,C5,1.3304271627765338,0.663882871272284,-0.4572342945680118,-0.758932013692281,-0.9435576318844056,turquoise3
PANK2,C4,2.2051518512719515,0.38016633668749933,-1.1787407646991688,-1.1673468532422482,-1.5697565238659337,deepskyblue2
PANK3,C4,2.2049803174410045,0.5267324665959843,-1.3440377362214917,-1.3178077185567947,-1.6684102864745185,deepskyblue2
PANK4,C3,1.81248195871216,0.12956574698649267,-0.6077205338578013,-0.6382911332189067,-0.741661444716762,cyan
PANX1,S4,-1.24765020743012,-1.5100725226062555,0.5765722588022475,0.843655498464092,0.2704456816157469,tomato2
PAPD5,N3,-0.9701207489937325,-0.747363541086955,1.0568204855712673,-0.20657972504162772,0.23736266150609972,grey50
PAPSS2,C5,1.3807734122082973,0.868365193701042,-0.4460027884368115,-0.528055260202012,-0.8102343079121643,turquoise3
PARK7,C5,1.6621492390097075,0.37211324613409125,-0.8522848265943661,-0.8021300210890274,-1.2048166131345295,turquoise3
PARL,M2,-1.4995590286964462,-1.6570345012730927,0.3537036065242427,1.1213299673919535,-0.13007741971031378,tan4
PARP16,S2,-1.1834942818232217,-1.8091593356559184,0.3473340855279595,0.9124307859330223,0.5813665727729525,orange
PARP2,N1,-1.2079410153080299,-0.5316298480268673,0.17600803093970296,0.2784570348334511,1.0325733988959933,grey90
PARP4,N1,0.5926932776503713,-0.613374237397118,-0.625005130933074,-0.375342546671486,1.1600076049483516,grey90
PARVA,C3,1.5591399661256355,-0.06230958341306612,-0.49286821968246386,-0.08351965781664171,-0.42316222733412884,cyan
PASK,C3,1.8993798238131143,-0.05010900854439632,-0.6456739819980029,-0.5847826916089747,-0.7776085090471638,cyan
PATL1,C1,1.0749240223485275,0.07127974731602041,-0.3801550582370403,-0.3881473610936901,0.4732576953646722,lightblue
PATZ1,N1,-0.7498998877995932,-0.6972500971219848,0.38066733567752237,-9.624543443786243e-4,1.0872269575541986,grey90
PAXBP1,N2,-1.240367285065716,0.19881112073152152,0.782301093289228,0.020871749387770616,0.23089914470989092,grey70
PBDC1,C4,1.9402156238587112,0.409183182067466,-1.0676489261334086,-1.0293660766187278,-1.3443675701498565,deepskyblue2
PBK,C3,1.8699247912356514,0.04722749110226025,-0.6518782973096883,-0.6974281501400201,-1.0503469178745748,cyan
PBX2,N4,-0.4624867041279388,1.021362923078727,-0.019626567445538545,-0.04321644077848871,-0.5079640724636726,grey30
PBXIP1,S2,-0.8838647262320317,-1.1757651455231548,0.12527491079175707,0.75952875072000825,0.6127835264614923,orange
PCBP1,C1,1.2925191333680892,0.2453720460990655,-0.006870721579337127,-0.32700189784365274,-0.4068285262493198,lightblue
PCDH1,S3,-1.055300916374202,-0.36183238294808173,0.2688325174840004,0.8081309772867011,0.21201049772414934,salmon
PCF11,N4,-0.8008113764727081,1.1258505795707843,-0.0548004943136115,-0.44940604912735227,-0.3388051188583368,grey30
PCGF1,N2,-0.7371362362659246,-0.14221288916996314,0.761304065167948,0.10166502301520548,0.23426328486432593,grey70
PCGF5,N4,-0.7230831679811851,1.1065496044401255,-0.04202653931113247,-0.30469570058110224,-0.31435594775005515,grey30
PCID2,C2,0.9241456175452303,0.2547645757579777,0.31046811543201314,-0.2801623380978602,-0.49413258260164683,aquamarine
PCMT1,C1,1.8055630715629218,0.38777517482380264,-0.6502385842827296,-0.3192929845404092,-0.8002575464353501,lightblue
PCNA,C5,0.708004916866456,1.2075284031439688,-0.2970150569723747,-0.8969703160945781,-1.12951746932327,turquoise3
PCNX,S2,-0.9758180755211026,-1.1109175757886498,0.3777055087350889,0.987762811385563,0.4918160815321333,orange
PCNXL3,S4,-0.6904158410699328,-0.8378856382989358,0.3775710962310124,0.7005427248103981,0.2805356473721089,tomato2
PCYOX1,S2,-1.1448724431726829,-1.5380630392751335,0.37624255125561795,0.7874662938400249,0.45716706212165825,orange
PCYT2,C5,1.881541803652729,0.4944147708371905,-0.785971953204263,-1.0899910118785838,-1.2052743160818238,turquoise3
PDAP1,C5,1.5626829176780346,1.1003805365927724,-0.9179405339223541,-1.107657773682876,-1.1482981986805272,turquoise3
PDCD10,C3,1.6394042883207316,0.05699862535336708,-0.45214672589269544,-0.042547275514781185,-0.40976439245198626,cyan
PDCD11,N3,-1.2082707931847336,-1.3038169045585017,1.3968322027796076,0.04027568936418601,-0.5232219744407481,grey50
PDCD2,C2,1.01635877658058,0.28650642706407076,-0.18665002596739894,-0.016150298211877787,-0.3152596461956555,aquamarine
PDCD2L,C3,1.7683700167152665,0.24795616657112468,-0.4093991954303727,-0.6819942743262227,-0.45865465205696965,cyan
PDCL3,C1,1.7603252338187825,0.2224563752249347,-0.7956907660730119,-0.8062767611554231,-0.26459153255362305,lightblue
PDE5A,C4,1.97327568206129,-0.09218910396254702,-0.9052897841161165,-0.800967698268097,-0.9284227804131104,deepskyblue2
PDE6D,C5,1.7928915605955673,0.2703179469909082,-0.5503115018365727,-0.9033059311381287,-1.4392668115729195,turquoise3
PDF,M2,-0.9754224270737282,-1.285241663827607,0.4534983492365299,0.9832964937487596,-0.03812156605324782,tan4
PDHX,S3,-1.0110607790437216,-0.46634312091053254,0.1862663539873538,0.9018540818610976,0.43364290355313984,salmon
PDK1,M1,-1.6259104494070062,-0.41456727259495885,0.39314848706465233,0.8565659450370116,-0.29620986059923204,burlywood4
PDLIM5,C4,1.9297962467738778,0.24254488195969698,-0.6844922017904898,-0.6179117200223967,-1.104014815065523,deepskyblue2
PDS5A,N4,-1.1048078839143334,0.7854311825110956,0.20845135274041637,-0.006088944626868736,-0.1373238145976109,grey30
PDS5B,N2,-1.0597435161039268,0.2519209302171085,0.9168507392279148,-0.27551914550819545,-0.21377760281109498,grey70
PDSS1,M1,-1.2669831188350815,-0.33634440992459314,0.4356540212416613,0.9150871151854991,-0.33208653192264903,burlywood4
PDSS2,M1,-1.3862894966302055,-0.2599999712648387,0.41633507521997254,0.8977001864148357,-0.26223523557561174,burlywood4
PDXP,C5,1.850740026685505,0.3399148948992552,-0.621809195747584,-0.5207962025121831,-1.0545119214692331,turquoise3
PDZD8,S3,-1.0322099665991207,-0.8761046993533002,0.057030767637517014,0.7824266973621994,0.7100011212408477,salmon
PEBP1,C4,2.120363083621312,0.41413001948228156,-1.027013643667261,-1.0794406759631885,-1.2254285454095681,deepskyblue2
PEPD,C4,2.059242358751138,0.4207165153845701,-0.86604642983271,-1.0909737313438623,-1.1773098886301199,deepskyblue2
PET117,M2,-1.779854373276872,-1.986548047618235,0.29279203437702445,1.3695233493284746,-0.15916917645775794,tan4
PEX10,S2,-1.0761735008965556,-1.3709368556470636,0.20331427258969997,0.8310656001470638,0.6554771822806649,orange
PEX11B,S2,-0.9048653473070685,-1.3162334407458198,0.0631016911340935,0.9994860561379031,0.3296336231635203,orange
PEX13,S3,-0.2705258044092349,-0.8373497457180274,0.016513148664593427,0.8874329447483986,0.5049726023728841,salmon
PEX14,S2,-1.2492957779836469,-1.421921538141917,-0.1522095602567549,1.058856509241891,0.4356788360937965,orange
PEX16,S2,-0.6854225501979092,-1.340775000013254,-0.11733350779104092,0.936503266141776,0.3193948684420058,orange
PEX19,C5,1.7253643943501025,0.33787931283729733,-0.9626017963824773,-0.7314557850504739,-1.1150510885118066,turquoise3
PEX26,S3,-0.5592348652307422,-1.0276310246347087,0.11991344360571474,0.9425477520157622,0.5584679789781288,salmon
PEX6,S3,-0.6123158272229847,-0.9853129125366158,-0.09675079419991955,0.8896349902858601,0.5121290679911437,salmon
PFAS,C5,1.8370121034593558,0.55553485502291,-0.7694052537917475,-0.9585787168439237,-0.9573002545790551,turquoise3
PFDN1,C5,1.3670385746575442,0.6530787129673362,-0.5612829334086624,-0.6681731806004816,-0.7826077493631348,turquoise3
PFDN2,C5,1.5913539463554898,0.8043582463572351,-0.8700624863657159,-1.1164219968098514,-1.1858772397601656,turquoise3
PFDN5,C5,1.7145690539385512,0.8386679895510201,-1.022335863667334,-1.0971242578656493,-1.1564777920176896,turquoise3
PFDN6,C5,1.7314654662157585,0.736908649183402,-0.8270125829738808,-0.8051151857556916,-0.9686636574441645,turquoise3
PFKFB2,C5,1.7260095799800808,0.5527113224159816,-0.581369410498735,-0.7284113884675238,-1.037524276453528,turquoise3
PFKL,C5,1.7655793341456998,0.37709074102533513,-0.7659822476774572,-0.8437875489593428,-0.802835491381154,turquoise3
PFN1,C5,2.136715365906384,0.1835284191872832,-0.9914289097223137,-1.1112368357153652,-1.3289110674840547,turquoise3
PFN2,C4,2.0009479081629697,0.059245184623296164,-0.8626626037836418,-1.028258834251807,-1.030217309010406,deepskyblue2
PGAM1,C4,2.044264249510188,0.43695723895221594,-1.3013063666299716,-1.3665394670802549,-1.5506417249669915,deepskyblue2
PGAM5,M2,-0.8087886145618925,-0.9980036340843714,0.3324447129567404,1.0633186379227584,-0.13544217426600869,tan4
PGAP1,S2,-0.8998054810611147,-1.3059199731887214,0.25812790980915645,0.808821487873992,0.6179411213571737,orange
PGAP2,S1,-1.50641783117789,-1.8772909999387408,-0.054529459182999875,1.0671758052813238,0.7952031010072977,gold
PGK1,C4,1.9866932321544706,0.50969765074824,-1.2188418023215855,-1.3657472148718817,-1.710295389447593,deepskyblue2
PGM1,C4,2.0168611357524044,0.30313843648966926,-0.8305278365653812,-0.9341887231639051,-1.1176790460227246,deepskyblue2
PGM2,C5,1.6715628311022415,0.7073237631828376,-0.8758634836322474,-0.9865639099294519,-1.1945097813999606,turquoise3
PGM2L1,C5,2.1210142686287217,0.34564411929254807,-0.9185699982821649,-1.0151784598031868,-1.2403811806867908,turquoise3
PGM3,C5,2.0431414552300056,0.3592244992828821,-0.9168026599459,-0.979251916594821,-1.1037841479030839,turquoise3
PGP,C5,1.9015305307370363,0.4798423444378888,-1.2319269387611065,-1.437409891893473,-1.6376843349528327,turquoise3
PGRMC1,S3,-0.6494835258225019,-0.8523165859395383,0.2587156592162875,0.6165306872051499,0.5000272663303851,salmon
PGRMC2,S2,-1.2080936074046764,-1.2326855341918215,0.284513576459562,0.6920291581892182,0.612771009546055,orange
PGS1,M2,-1.1488300275379186,-1.1607570679003847,0.38725207873224854,0.9620449583118338,0.22728447580130842,tan4
PHACTR2,C3,1.5458375590834095,0.10732831103977444,-0.700854273405493,-0.16922196844446355,-0.464332807403775,cyan
PHACTR4,C2,1.4671999738800787,0.3865764616759081,-0.41560827345875145,-0.1650818229620538,-0.3249637606102401,aquamarine
PHB,M2,-1.1319301566938529,-1.300041295114827,0.37418539534849904,1.142884824168036,-0.16377486438704086,tan4
PHB2,M2,-1.1402963812042806,-1.4399758543646048,0.36538611023346135,1.206908141363051,-0.16993074998619262,tan4
PHF2,N3,-1.0550333101458191,-1.0514294520297633,1.2277910643332577,0.11217167555230916,-0.20971868692072232,grey50
PHGDH,C3,1.889312971874185,-0.07205073137462453,-0.5787349161939037,-0.41849606925294286,-0.5838730955827535,cyan
PHIP,N3,-1.1748361372599114,-1.3163126473063418,1.389279720431563,0.10074597727840895,-0.8282753442996937,grey50
PHKA1,C1,1.5966005924122757,-0.09178173590488183,-0.6881018458778507,-0.6651759274163132,0.19607601705973174,lightblue
PHKB,C1,1.4828397977407728,-0.018138982892063508,-0.5588835831179464,-0.5482868424125958,0.1625110878503547,lightblue
PHKG2,C1,1.6679106022627193,-0.09396105936833375,-0.7347391023934133,-0.6278478987605639,0.08953263518856067,lightblue
PHLPP1,C2,1.1552505104070971,0.28922217843786047,-0.3731333409512654,-0.2539549581854652,-0.38051533343258503,aquamarine
PHLPP2,C2,1.3054305221791087,0.24802371957156405,-0.3025981749248863,-0.017398709707732385,-0.3619742085232789,aquamarine
PHPT1,C4,2.3044641298041126,0.03965220607156265,-1.260088014877049,-1.4649848010548148,-1.5520520813878473,deepskyblue2
PHYH,S3,-0.6575425087592968,-0.5386095297668574,-0.09475439177553513,0.8249576892604145,0.3640569839693213,salmon
PHYKPL,C5,1.809723218993077,0.42720637034304,-0.7064084945427587,-0.8607435400735503,-1.1100019071635288,turquoise3
PI4K2A,S1,-0.7898069798443128,-0.815082391877204,-0.3065184434699068,0.6162651282739489,1.1002739375660167,gold
PI4K2B,S1,-0.4691411965418055,-1.4208875941235497,-0.2654730921496491,0.716343168629332,1.2200175196276184,gold
PI4KB,C3,1.4958012323461092,0.13456882146226137,-0.47140695397647225,-0.25078207595292457,-0.4795693860815225,cyan
PIGB,S4,-0.6154643541684031,-0.8760237718355142,0.3408723256707914,0.6449026293376363,0.57079093757086,tomato2
PIGG,S2,-1.1173236568482765,-1.567535533372054,0.25833938746088186,0.8265139265854873,0.7962552016885671,orange
PIGK,S2,-0.9746261053933509,-1.3939156036534937,0.2679688908431338,0.88652369101006,0.4304287790678808,orange
PIGM,S3,-0.7012805577398842,-1.1272880776397387,0.11825339639900531,0.8269209256155274,0.6063744754249683,salmon
PIGN,S2,-1.6759779737937934,-1.6713933305627238,0.3765710169073818,0.8496973155592006,0.5986730156396958,orange
PIGP,S2,-1.2927965492749114,-1.427718929749235,0.3429918941579744,0.8789838173173714,0.636918752628483,orange
PIGQ,S3,-0.36704461533029475,-0.8720691991081344,0.25476229833746794,0.7337655212024237,0.49027946510049497,salmon
PIGU,S2,-1.3556658164880053,-1.5593763279449566,0.28562544767159503,0.9137266827031114,0.5363482055930404,orange
PIH1D1,C2,1.2485171199118632,0.5506941202635836,-0.5237517715675433,-0.5783157323144834,-0.20158031295242124,aquamarine
PIK3CA,C3,1.7313289386948556,0.13210123676980362,-0.7114424241696641,-0.37691959777456474,-0.5975841655722878,cyan
PIN4,C5,2.0000056082676734,0.45019599699721236,-1.2036003613971427,-1.37285493887312,-1.5971499800170241,turquoise3
PINX1,N2,-1.1149967406615962,-1.3057520193902008,1.2336432889167748,0.08895769583669011,0.11779897092774434,grey70
PIP5K1A,S3,-0.6953082400367232,-0.6964072982638873,0.30615574977840254,0.7721759071730234,0.43411453098025554,salmon
PIR,C4,2.003505832891733,0.3988313034957357,-0.9497736227120583,-1.0347718539166062,-1.3948896886688362,deepskyblue2
PISD,M2,-0.6830551618771885,-1.2272064894801744,0.3947107039435882,1.03612466085537,0.02636616283878054,tan4
PITPNA,C3,1.9578639233327926,-0.037178059812712,-0.8900907729600476,-0.7714696724927029,-0.9928830061783606,cyan
PITPNB,C3,2.017024251361678,0.05338503770865627,-0.8733189995401269,-0.5583624979902974,-1.0753572750802027,cyan
PITPNM3,S3,-0.39845947096812173,-0.47655320619523156,0.1028624463523953,0.7251559833593629,0.4950226768159264,salmon
PKD2,S2,-1.0496635162665635,-1.267479304019568,0.15117822667955835,0.8336034714876079,0.49755622999047716,orange
PKM,C4,2.1781796809274634,0.3158386558425345,-1.1687099114976036,-1.2145422765336167,-1.3873687566583222,deepskyblue2
PKN3,S3,-0.5016448350772241,-0.8192145164377549,0.2999329783947734,0.7530870866315843,0.5318881857093745,salmon
PKNOX1,N4,-0.8273508626292181,1.1688866309514951,0.25786229369437563,-0.1864127015689911,-0.7780892808863391,grey30
PKP2,M1,-0.7329718410019022,-1.0572609349384556,0.8553204652358675,0.7754722652142371,-0.16656994088373578,burlywood4
PKP4,M1,-0.8760049994993518,-0.974206224677021,0.7346683288166906,0.8388680992308022,-0.20213157738741705,burlywood4
PLA2G12A,S3,-1.5214002503789443,-0.16584774029959495,0.1301931357809144,0.8761319432987144,0.3229165404363282,salmon
PLAA,C5,1.4274043726999572,0.6054372661456282,-0.3468033616002605,-0.39872277684573953,-0.606759553193144,turquoise3
PLAUR,S2,-0.8456124637937298,-0.8587071988441635,0.14687171524043618,0.7673316823733569,0.5674410608217333,orange
PLCB3,C2,0.9785907716594082,0.6324563243477954,-0.3608309110756444,-0.17521668102455146,-0.03546771606770786,aquamarine
PLCD1,S3,-0.7339545810739083,-0.21096328839385026,0.4138750841223693,0.6591982908832139,0.07826817598971543,salmon
PLCD3,S4,-0.4643893649362867,-0.5741262489299686,0.3482514371008422,0.6672293046849699,0.27952152957840204,tomato2
PLCG1,C3,1.758231406879332,0.33384297863202633,-0.7954689774509334,-0.6884076256972176,-0.9713692391359547,cyan
PLD1,S1,-0.7016418091750933,-1.1992442238829315,-0.010954047343463032,0.680756522530628,0.8953022042226595,gold
PLEKHA2,C5,1.4315420620223087,0.6077479690296521,-0.22305246140942167,-0.4501213394945688,-0.6985451823457136,turquoise3
PLEKHH3,S3,-0.6504430436389924,-0.7403330937615028,0.22039047216194788,0.5718581726133476,0.6079740633785636,salmon
PLGRKT,M2,-0.9698721576378053,-1.2892701688255173,0.42484582145028166,1.1834249089260371,-0.41127958246594953,tan4
PLRG1,N1,-1.1743723095636587,-0.6192778202742829,0.634322686853785,-0.24776540580958414,0.9820353885672359,grey90
PLS3,C3,1.691195445108272,0.10701908155805263,-0.6709466703244367,-0.5878504671998293,-0.9915943150544843,cyan
PLSCR1,S4,-0.5761109829961787,-0.8699226297213554,0.273640651297411,0.7211096616748944,0.4668072736912283,tomato2
PLXNA1,S2,-1.1588552504536844,-1.449700482488744,0.3324085348047739,0.8795346781461556,0.4582861030405081,orange
PLXNA2,S2,-0.711938587807101,-1.2810745351622184,0.33182516092768566,0.7407865448220343,0.4604104679567257,orange
PLXNA3,S2,-1.0439080453487926,-1.2902124572601066,0.3085164729367612,0.8819610876093769,0.4247997482298431,orange
PLXNB2,S4,-1.0429684392861551,-1.2869842838797667,0.36679253700681136,0.9016119834999505,0.28376780357663345,tomato2
PLXND1,S2,-1.133033427409374,-1.2213797944980367,0.2847491888470738,0.7880709876432028,0.7478378004929633,orange
PM20D2,C5,1.9203947281660771,0.4647755728006202,-0.6041984010986499,-0.7275663810964007,-0.8503622563410498,turquoise3
PMEPA1,S1,-0.998920770218238,-1.2774470884884725,0.08090138151804332,0.7061124907940128,0.9172650866458625,gold
PMM1,C5,1.9805564338977593,0.2631897115598941,-0.6985836874758944,-0.7324389342104508,-1.1366722382599583,turquoise3
PMM2,C4,2.074586428231833,0.3688485260901543,-1.0024811998528542,-1.0818228542415116,-1.2542593108003568,deepskyblue2
PMVK,C3,1.8152799597030982,-0.07370240252814109,-0.5576417177426485,-0.5190946962734468,-0.7394050197053366,cyan
PNKD,M2,-0.7700119735132195,-1.0677229164344664,0.20320264445913228,1.0252849911575588,0.2099206186535395,tan4
PNN,N3,-1.1418064697177783,-1.2329345691362958,1.0818082822173034,0.3001850597590305,0.06769999336046169,grey50
PNPLA6,S3,-0.9826547722602151,-1.1131727427655362,0.1657257559236216,0.8224399019559916,0.6489616806374474,salmon
PNPLA8,M2,-0.9693887129802876,-1.2418024240448875,0.3018060300975537,1.0450264185792613,0.06546985006909165,tan4
PNPO,C5,1.7257790441636396,0.3382220479514403,-0.7188861127477482,-0.6312195988205113,-1.1709521192706696,turquoise3
PODXL,S1,-1.3032858357192518,-1.5015419193800117,-0.0114488563120522,0.6696110274806492,1.0879968081385236,gold
POGZ,N2,-1.212748119385602,-0.008822721734660165,1.0997664134111722,-0.002013047400364655,-0.6206672576790907,grey70
POLR1A,N3,-0.6465199292279501,-0.7007674608485082,0.8696566662462264,-0.20304943263072694,0.7791478948421191,grey50
POLR1E,N1,-0.7256287508779395,-0.49859846230036786,0.528422464902113,-0.1458672091162435,1.0004645627865714,grey90
POLR2A,N2,-0.9638139755197506,-0.06834812986180545,0.9193501274092684,-0.2408184052148439,0.1838063619575355,grey70
POLR3B,N1,-0.43697896702166983,0.19143965419858794,-0.0877432622398597,-0.2102297492053986,1.012296092182754,grey90
POLRMT,S3,-1.0176374384886264,-0.8685118453706745,0.2803485367278447,0.6741701235124057,0.4967553565511573,salmon
POM121,N3,-1.6820603492653805,-1.2877063987089383,1.2686545560960063,0.19294362709951857,-0.5700355632127998,grey50
POM121C,N3,-2.481430141640317,-1.7937769955974059,1.4020789139377543,0.24388059383703004,-0.6095417479723363,grey50
POMGNT1,S1,-0.7519246668626927,-0.9018075662075216,-0.16735362868054982,0.8051724781306739,0.8747739580973533,gold
POMK,S2,-1.496909171647211,-1.5426266499933143,0.25846769607741155,0.9055284782728692,0.5078974381908631,orange
PON2,S2,-1.0821346796631253,-1.3733661154588153,0.24487771437304606,0.8824341971811963,0.5218739721278132,orange
POP1,N1,-0.9970875019026608,-0.14021000866654668,0.12475439131521783,-0.6510922687613494,1.2241163522897645,grey90
POP4,N1,-1.0438746921292819,0.1466719075834642,0.04105535015676517,-0.8394883236861692,1.1903063972779564,grey90
POR,S3,-0.8742459029062064,-1.06811785130729,0.22042850443929474,0.7457500400225584,0.591386412625165,salmon
PPA1,C4,1.922229213653118,0.43833021277573464,-1.178500936101207,-1.373160242205679,-1.5895359149332053,deepskyblue2
PPAT,C4,1.9933751582909944,0.41404057366822955,-0.9276908431422136,-1.0751393154755062,-1.1189826790432615,deepskyblue2
PPCS,C3,1.870954059824661,0.2345208626944742,-0.7608330174457569,-0.7280429018711077,-0.9164832729253752,cyan
PPHLN1,N3,-1.0076751439338778,-0.8108312425825004,1.080662046014723,0.1565926087909002,-0.10779862935696567,grey50
PPIA,C5,1.9681147476501373,0.5664586438582631,-1.0297940644628696,-1.1710094698078457,-1.3640973471046414,turquoise3
PPID,C5,1.882262815789624,0.445357376951934,-0.8780530103621257,-1.0089934231868822,-1.3857799418855934,turquoise3
PPIL2,N4,-0.7279524910698675,0.5055027117845914,0.6380886343389388,-0.1477551030692836,0.11683627557180351,grey30
PPIL3,C1,1.3362923742577633,0.1747127808537271,0.19662682464606349,-0.6775003062529288,-0.4035698365402648,lightblue
PPIP5K2,C3,1.7567060504489385,0.45378118170441517,-0.6527972638853962,-0.7177658436876455,-0.7960296867427477,cyan
PPM1A,C5,1.887083833817304,0.26796905166676777,-0.8107044582457699,-0.8186812117762291,-0.9837148319135354,turquoise3
PPM1B,C4,1.9461405592311007,0.1427825108392141,-0.8295881383835235,-0.801953152970442,-0.9908495121104586,deepskyblue2
PPM1F,C3,1.61748853162866,0.07230392737740798,-0.41942727985414285,-0.4407071410052299,-0.7574651299938653,cyan
PPM1H,C1,1.751732526230834,-0.0220384771054232,-0.5850024565626126,-0.2911832134551503,-0.5959916659966782,lightblue
PPM1L,S1,-1.2780280632753644,-1.3483371931874522,0.09856064105347091,0.8055979264198834,0.9543104912528547,gold
PPME1,C4,1.9712579802950363,0.4557506212167425,-0.8615244457881828,-1.0229469095748804,-1.337251759250071,deepskyblue2
PPP1CB,C2,0.8519311476472384,0.24596033542401355,0.24275048215535772,-0.05301389440783859,-0.2064657769248967,aquamarine
PPP1R11,C5,1.5588213974535834,0.564447746051195,-0.4810820069094085,-0.5806121198216228,-0.7155284130216595,turquoise3
PPP1R14B,C5,1.673351850185695,0.39228129629084685,-0.6861864617257554,-0.6722500494170458,-1.0791881978723605,turquoise3
PPP1R16A,S3,-0.8317829052473648,-0.5405288949047435,0.336807328282781,0.5745238984931598,0.32967200563796356,salmon
PPP1R2,C5,1.7122279560286997,0.581209433534405,-0.9525951278774261,-1.1732622834517046,-1.182351739446093,turquoise3
PPP1R7,C5,2.024947273134659,0.4111217021866075,-0.9303571536079147,-1.0577347129664008,-1.378420854359183,turquoise3
PPP2R1A,C3,1.549469833388293,0.20272866155559893,-0.38973066581785887,-0.5049683776977532,-0.5160794814804275,cyan
PPP2R1B,C1,1.5286921029774874,0.10697405653282546,-0.3951670945917375,-0.2956081942372495,-0.41238215226260316,lightblue
PPP2R2A,C5,1.8671251192963543,0.415134213363319,-0.7850302611289297,-0.7754409079819862,-0.8862822964495822,turquoise3
PPP2R3A,C1,1.6434202690395054,-0.062374506021009815,-0.3666893177578846,-0.35738075038934153,-0.7168302621877267,lightblue
PPP2R4,C5,2.067645069006981,0.2991270145724775,-0.9063116369949505,-1.0444049556920303,-1.1304631203826137,turquoise3
PPP2R5C,C2,0.9980777937364542,0.11128997083406078,-0.01484949379118373,0.023277284264500597,-0.15491773063066147,aquamarine
PPP2R5D,C3,1.7856230937741073,-0.019323066899511333,-0.5296346192224173,-0.34013672544415585,-0.4957847852832549,cyan
PPP3CB,C1,1.277137551766404,0.3038472429301226,-0.4866081235373263,-0.2955651739235409,-0.4230547015001116,lightblue
PPP4C,C5,0.8546272244492592,1.0389785738379373,-0.4523993841375196,-0.7171747273747466,-0.8098961450419411,turquoise3
PPP4R1,C3,1.7738449546273327,-0.10226961871107508,-0.7080521610731254,-0.5144392025283191,-1.0352919892778258,cyan
PPP5C,C4,1.848702314814568,0.32224060455920966,-1.003725355149074,-1.0239474572086027,-1.014558700839891,deepskyblue2
PPP6R1,C3,1.6717986154646507,-0.04710066734747129,-0.656487594243707,-0.4785931654742599,-0.4792241371226583,cyan
PRDM15,N1,-1.1138315089313267,-0.81381241170632,0.5261156182604003,-0.4016710437561758,1.0341228540058764,grey90
PRDM2,N3,-1.1723945078899871,-0.6459776542864032,1.1109761180828341,-0.0020956618963451686,0.1668254806571441,grey50
PRDX1,C5,2.041906747871451,0.3302355378539863,-1.118342539782713,-1.3302629457764639,-1.4786394239610041,turquoise3
PRDX6,C4,2.1322602814379996,0.462095586377674,-1.1747890473344067,-1.4468479561802794,-1.6134665781624782,deepskyblue2
PREB,S3,-0.70345797084451,-1.0909763352895587,0.15620168457992867,0.7820717208988568,0.48253013399305994,salmon
PREP,C4,2.1723342311150873,0.2836676627233137,-1.1171264443071158,-1.3406542031339421,-1.4181566891681805,deepskyblue2
PREPL,C1,1.5607472211671265,0.1207530096895702,-0.42726886382860585,0.11142862132690652,-1.0105765047011075,lightblue
PRKAB1,C1,1.715387756933036,0.1230033080648307,-0.41656286303704926,-0.2226418962746186,-0.6001187560073322,lightblue
PRKAB2,C1,1.5724073038191777,0.07382677398686141,-0.3566203368235211,-0.1604051335395693,-0.4383348778445124,lightblue
PRKAR1B,C2,1.0505951539081215,0.27439133293204326,-0.4592006074210746,-0.10656046601071384,-0.08475198648295866,aquamarine
PRKCA,C3,1.8154086497330688,0.13882273423767513,-0.6567828606529955,-0.6586829308248834,-0.8633627081123301,cyan
PRKD2,C1,1.3938265349909291,-0.37497070833863244,-0.3758134824731242,-0.22937128860016942,-0.006366955866386546,lightblue
PRKRA,N1,-0.4045828402616982,-1.013886809444148,-0.4928235344066321,-0.3324578726892987,1.5515325098057986,grey90
PRMT3,C4,2.0536284263140905,-0.2293219110368543,-0.8486648831916073,-0.8361559440528517,-1.0066756854113539,deepskyblue2
PRMT5,C2,1.263808159568839,0.6094034852872197,-0.5875299198160269,-0.737490018307313,-0.36071424148691655,aquamarine
